flow_duration,fwd_pkt_count,bwd_pkt_count,mean_pkt_size,iat_mean,pps,flood_score,mac_fill,new_mac_rate,syn_count,label
34.88,0,5711,1508.22,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
34.91,0,5764,1508.25,0.001118,894.31,0.25,0.002,0.16,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
29.97,0,4875,1507.98,0.001118,894.51,0.25,0.002,0.18,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5750,1508.25,0.001118,894.24,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5723,1508.58,0.001118,894.26,0.0,0.002,0.16,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.88,0,5783,1508.01,0.001118,894.43,0.125,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.91,0,5955,1507.5,0.001118,894.71,0.625,0.002,0.15,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,4569,1504.78,0.001115,896.71,0.0,0.002,0.2,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
34.88,0,5777,1508.61,0.001119,894.05,0.0,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
29.97,0,5916,1508.1,0.001118,894.61,0.25,0.002,0.15,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.88,0,5694,1508.56,0.001119,893.85,0.0,0.002,0.16,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.91,0,5868,1508.33,0.001118,894.2,0.25,0.002,0.15,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,4757,1507.26,0.001117,894.96,0.0,0.002,0.19,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5812,1508.79,0.001119,893.98,0.0,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5968,1507.49,0.001117,894.96,0.25,0.002,0.15,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
34.88,0,5758,1508.76,0.001119,893.98,0.125,0.002,0.16,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
30.0,0,5951,1508.71,0.001119,893.99,0.625,0.002,0.15,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,4744,1508.06,0.001118,894.53,0.0,0.002,0.19,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5849,1507.4,0.001117,894.88,0.0,0.002,0.15,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5701,1508.72,0.001119,894.04,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.88,0,5739,1508.07,0.001118,894.23,0.0,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.91,0,5684,1508.71,0.001119,893.99,0.25,0.002,0.16,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
34.88,0,4746,1508.07,0.001118,894.53,0.25,0.002,0.19,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
29.97,0,6003,1508.01,0.001118,894.65,0.25,0.002,0.15,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5755,1508.08,0.001118,894.36,0.0,0.002,0.16,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.88,0,5799,1508.78,0.001119,893.79,0.125,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.91,0,5889,1508.67,0.001118,894.25,0.375,0.002,0.15,0,DoS
34.88,0,4301,1505.96,0.001116,895.69,0.0,0.002,0.21,0,DoS
34.88,0,4301,1505.96,0.001116,895.69,0.0,0.002,0.21,0,DoS
34.88,0,4301,1505.96,0.001116,895.69,0.0,0.002,0.21,0,DoS
34.88,0,4301,1505.96,0.001116,895.69,0.0,0.002,0.21,0,DoS
34.88,0,4301,1505.96,0.001116,895.69,0.0,0.002,0.21,0,DoS
